id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
11122,,"<p>For AzMan with ASP.NET, turn on impersonation in <code>web.config</code> (<code>&lt;identity impersonate=""true"" username=""xx"" pasword=""xx"" /&gt;</code>), and make sure with an AD administrator that the impersonation account has ""reader"" permissions on the AzMan store; plus, give write permissions to this account on the <code>Temporary ASP.NET Files</code> folder (under <code>C:\Windows\Microsoft.NET\&lt;framework&gt;</code>).</p>",,,1,,8/14/2008 14:34:30,,12/13/2014 7:35:42,12/13/2014 7:35:42,,1810429,littlegeek,,10810,2,2,,
11775,,<p>The <a href="http://msdn.microsoft.com/en-us/library/system.windows.forms.folderbrowserdialog.aspx" rel="noreferrer">FolderBrowserDialog class</a> is the best option.</p>,,,1,,8/14/2008 23:25:13,,1/17/2016 12:54:57,1/17/2016 12:54:57,,490018,user1010,,11767,2,62,,
12143,,"<p>I dropped the live database and deleted it.</p>

<p>Lesson learned: ensure you know your SQL - and make sure that you back up before you touch stuff.</p>",,,1,,8/15/2008 11:15:45,,11/09/2008 17:24,11/09/2008 17:24,splattne,6461,littlegeek,,12141,2,1,,
12241,,"<p>Look, there's no easy way to do this.  I'm working on a project that is inherently multithreaded.  Events come in from the operating system and I have to process them concurrently.</p>
<p>The simplest way to deal with testing complex, multithreaded application code is this:  If it's too complex to test, you're doing it wrong.  If you have a single instance that has multiple threads acting upon it, and you can't test situations where these threads step all over each other, then your design needs to be redone.  It's both as simple and as complex as this.</p>
<p>There are many ways to program for multithreading that avoids threads running through instances at the same time.  The simplest is to make all your objects immutable.  Of course, that's not usually possible.  So you have to identify those places in your design where threads interact with the same instance and reduce the number of those places.  By doing this, you isolate a few classes where multithreading actually occurs, reducing the overall complexity of testing your system.</p>
<p>But you have to realize that even by doing this, you still can't test every situation where two threads step on each other.  To do that, you'd have to run two threads concurrently in the same test, then control exactly what lines they are executing at any given moment.  The best you can do is simulate this situation.  But this might require you to code specifically for testing, and that's at best a half step towards a true solution.</p>
<p>Probably the best way to test code for threading issues is through static analysis of the code.  If your threaded code doesn't follow a finite set of thread safe patterns, then you might have a problem.  I believe Code Analysis in VS does contain some knowledge of threading, but probably not much.</p>
<p>Look, as things stand currently (and probably will stand for a good time to come), the best way to test multithreaded apps is to reduce the complexity of threaded code as much as possible.  Minimize areas where threads interact, test as best as possible, and use code analysis to identify danger areas.</p>",,,8,,8/15/2008 13:29:02,,10/27/2020 6:26:02,10/27/2020 6:26:02,Hamish Smith,1402846,user1228,,12159,2,270,,
13097,,<p>You need to use a layer 4 <a href="http://en.wikipedia.org/wiki/Load_balancing_%28computing%29#Relationship_with_failover" rel="nofollow noreferrer">load balancer</a> in front of the two endpoints. Prob best to stick with a dedicated piece of hardware.</p>,,,0,,8/16/2008 11:38:55,,12/02/2013 14:04,12/02/2013 14:04,,781754,user1010,,4335,2,10,,
13467,,"<p>Here are two articles that are very helpful for understanding the basics. Beyond being informative, Sink's company sells a great source control product called Vault that is free for single users (I am not affiliated in any way with that company). </p>

<p><a href=""http://www.ericsink.com/scm/source_control.html"" rel=""nofollow noreferrer"">http://www.ericsink.com/scm/source_control.html</a></p>

<p><a href=""http://betterexplained.com/articles/a-visual-guide-to-version-control/"" rel=""nofollow noreferrer"">http://betterexplained.com/articles/a-visual-guide-to-version-control/</a></p>

<p>Vault info at www.vault.com.</p>",,,0,,8/17/2008 1:47:59,,08/11/2012 15:42,08/11/2012 15:42,,1477076,roger pence,,13460,2,3,,
13690,,"<p>You can reduce the server-side load by performing this logic client-side. View source on some Digg pages for reference. They have the server emit an epoch time value that gets processed by Javascript. This way you don't need to manage the end user's time zone. The new server-side code would be something like:</p>

<pre class=""lang-cs prettyprint-override""><code>public string GetRelativeTime(DateTime timeStamp)
{
    return string.Format(""&lt;script&gt;printdate({0});&lt;/script&gt;"", timeStamp.ToFileTimeUtc());
}
</code></pre>

<p>You could even add a NOSCRIPT block there and just perform a ToString().</p>",,,0,09/04/2009 13:16,8/17/2008 15:56:27,,9/27/2018 9:13:12,9/27/2018 9:13:12,,5407188,J,,11,2,11,,
14859,,"<p>Make sure the <a href=""http://msdn.microsoft.com/en-us/library/ms924287.aspx"" rel=""noreferrer"">Enable String Pooling</a> option under C/C++ Code Generation is turned on.</p>

<p>That usually fixes this issue, which is one of those ""huh?"" MS limitations like the 64k limit on Excel spreadsheets. Only this one affects the number of symbols that may appear in an assembly.</p>",,,0,,8/18/2008 16:21:39,,2/22/2013 21:34:40,2/22/2013 21:34:40,,560648,user2189331,,14843,2,14,,
15038,,"<p>I've seen various people with this problem recently. <a href=""http://msmvps.com/blogs/omar/archive/2008/06/30/deploy-asp-net-mvc-on-iis-6-solve-404-compression-and-performance-problems.aspx"" rel=""nofollow noreferrer"">This link</a> might help.</p>

<p>And <a href=""http://randomtech.blogspot.com/2007/05/http-404-error-in-iis-6-on-new-aspnet.html"" rel=""nofollow noreferrer"">this one</a>.</p>

<p>And a few others.</p>",,,0,,8/18/2008 18:26:14,,9/23/2014 8:20:05,9/23/2014 8:20:05,,3212782,user2189331,,14963,2,2,,
15096,,"<p>I would strongly recommend against this.</p>

<ol>
<li><p>Reference paths aren't only stored in the .user file. A hint path is stored in the project file itself. You should never have to check a .user file into source control.</p></li>
<li><p>Let there be one set of (okay, possibly versioned) solution/project files which all developers use, and the Release configurations of which are what you're ultimately building in production. Having separate project files is going to cause confusion down the road, when some project setting is tweaked, not carried across, and slipped into production.</p></li>
</ol>

<p>You might also check this out:</p>

<p><a href=""http://www.objectsharp.com/cs/blogs/barry/archive/2004/10/29/988.aspx"" rel=""nofollow noreferrer"">http://www.objectsharp.com/cs/blogs/barry/archive/2004/10/29/988.aspx</a>
<a href=""http://bytes.com/forum/thread268546.html"" rel=""nofollow noreferrer"">http://bytes.com/forum/thread268546.html</a></p>",,,0,,8/18/2008 19:09:13,,08/11/2012 16:10,08/11/2012 16:10,,1477076,user2189331,,14674,2,0,,
15269,,"<p>I still do it the old way, by defining a macro (XTRACE, below) which correlates to either a no-op or a function call with a variable argument list. Internally, call vsnprintf so you can keep the printf syntax:</p>

<pre><code>#include &lt;stdio.h&gt;

void XTrace0(LPCTSTR lpszText)
{
   ::OutputDebugString(lpszText);
}

void XTrace(LPCTSTR lpszFormat, ...)
{
    va_list args;
    va_start(args, lpszFormat);
    int nBuf;
    TCHAR szBuffer[512]; // get rid of this hard-coded buffer
    nBuf = _vsnprintf(szBuffer, 511, lpszFormat, args);
    ::OutputDebugString(szBuffer);
    va_end(args);
}
</code></pre>

<p>Then a typical #ifdef switch:</p>

<pre><code>#ifdef _DEBUG
#define XTRACE XTrace
#else
#define XTRACE
#endif
</code></pre>

<p>Well that can be cleaned up quite a bit but it's the basic idea.</p>",,,6,,8/18/2008 21:42:10,,04/09/2016 23:06,04/09/2016 23:06,,1162609,user2189331,,15240,2,24,,
16456,,"<blockquote>
  <p>Note that a responsible web developer does not use fonts that are only
  available on Windows (and especially ones that are only available on
  Vista), nor do they use a technology that isn't supported by at least
  the majority of browsers.</p>
</blockquote>

<p>There's nothing wrong or incorrect about using Windows/Vista-specific fonts provided you gracefully degrade to a widely-available font. For example:</p>

<pre class=""lang-css prettyprint-override""><code>font-family: Calibri, Tahoma, Helvetica, Sans-Serif;
</code></pre>

<p>In fact that's the whole point!</p>",,,0,,8/19/2008 15:56:26,,05/03/2014 17:56,05/03/2014 17:56,CodingTheWheel,707111,user2189331,,16233,2,2,,
18672,,"<p>Tail is the best answer so far.</p>

<p>If you don't use Windows, you probably already have tail.</p>

<p>If you do use Windows, you can get a whole slew of Unix command line tools from <a href=""http://unxutils.sourceforge.net/"" rel=""nofollow noreferrer"">here</a>. Unzip them and put them somewhere in your PATH.</p>

<p>Then just do this at the command prompt from the same folder your log file is in:</p>

<pre><code>tail -n 50 -f whatever.log
</code></pre>

<p>This will show you the last 50 lines of the file and will update as the file updates.</p>

<p>You can combine grep with tail with great results - something like this:</p>

<pre><code>tail -n 50 -f whatever.log | grep Error
</code></pre>

<p>gives you just lines with ""Error"" in it.</p>

<p>Good luck!</p>",,,1,,8/20/2008 19:50:20,,11/27/2019 4:10:39,11/27/2019 4:10:39,,10854998,Adam,,18632,2,8,,
18841,,"<p>Use <a href=""https://github.com/jgm/pandoc"" rel=""noreferrer"">pandoc</a> — it's a commandline tool that lets you convert from one format to another. This tool supports Markdown to HTML and back.</p>

<p>E.g. to generate HTML from Markdown, run:</p>

<pre><code>pandoc -f markdown index.md &gt; index.html
</code></pre>",,,4,,8/20/2008 21:05:04,,5/21/2017 1:29:31,5/21/2017 1:29:31,,15168,Doe,,18754,2,66,,
19726,,"<p>there is also an argument for separating the tiers - have a set of serializable objects that get passed to and from the web service and a translator to map and convert between that set and the business objects (which might have properties not suitable for passing over the wire)</p>

<p>Its the approach favoured by the web service software factory <a href=""http://www.codeplex.com/servicefactory"" rel=""nofollow noreferrer"">service factory</a> and means that you can change your business objects without breaking the web service interface/contract</p>",,,0,,8/21/2008 12:31:34,,9/22/2015 4:56:12,9/22/2015 4:56:12,,1540450,Richard,,12982,2,1,,
20153,,"<p>Path.GetTempFileName and Path.GetTempPath.  Then you can use <a href=""https://web.archive.org/web/20091108030151/http://www.csharphelp.com/archives2/archive315.html"" rel=""nofollow noreferrer"">this link</a> to read/write encrypted data to the file.</p>

<p>Note, .NET isn't the best platform for critical security apps.  You have to be well versed in how the CLR works in order to avoid some of the pitfalls that might expose your critical data to hackers.</p>

<p>Edit:  About the race condition... You could use GetTempPath, then create a temporary filename by using </p>

<pre><code>Path.Combine(Path.GetTempPath(), Path.ChangeExtension(Guid.NewGuid().ToString(), "".TMP""))
</code></pre>",,,0,,8/21/2008 14:53:04,,11/03/2014 09:21,11/03/2014 09:21,Will,2213647,user1228,,20146,2,9,,
23335,,"<p>I believe that procedural/functional/objective programming are about how to approach a problem. </p>

<p>The first style would plan everything in to steps, and solves the problem by implementing one step (a procedure) at a time. On the other hand, functional programming would emphasize the divide-and-conquer approach, where the problem is divided into sub-problem, then each sub-problem is solved (creating a function to solve that sub problem) and the results are combined to create the answer for the whole problem. Lastly, Objective programming would mimic the real world by create a mini-world inside the computer with many objects, each of which has a (somewhat) unique characteristics, and interacts with others. From those interactions the result would emerge.</p>

<p>Each style of programming has its own advantages and weaknesses. Hence, doing something such as ""pure programming"" (i.e. purely procedural - no one does this, by the way, which is kind of weird - or purely functional or purely objective) is very difficult, if not impossible, except some elementary problems specially designed to demonstrate the advantage of a programming style (hence, we call those who like pureness ""weenie"" :D).</p>

<p>Then, from those styles, we have programming languages that is designed to optimized for some each style. For example, Assembly is all about procedural. Okay, most early languages are procedural, not only Asm, like C, Pascal, (and Fortran, I heard). Then, we have all famous Java in objective school (Actually, Java and C# is also in a class called ""money-oriented,"" but that is subject for another discussion). Also objective is Smalltalk. In functional school, we would have ""nearly functional"" (some considered them to be impure) Lisp family and  ML family and many ""purely functional"" Haskell, Erlang, etc. By the way, there are many general languages such as Perl, Python, Ruby.</p>",,,0,,8/22/2008 19:57:35,,04/10/2015 03:07,04/10/2015 03:07,Harleqin,541136,Lam Luu,,23277,2,26,,
26164,,"<p>Coding Horror has a great post about <a href=""https://blog.codinghorror.com/setting-up-subversion-on-windows/"" rel=""nofollow noreferrer"">how to set up Subversion on Windows</a>.</p>

<p>Following the tutorial, I was able to get Subervsion and TortoiseSVN running locally, and I got the education I needed out of it.</p>

<p>As far as Git goes, it's probably a good idea to do a hands on experiment with both of them, to understand which fits your specific development practice.</p>",,,0,9/23/2008 6:50:43,8/25/2008 14:52:49,,04/11/2018 16:59,04/11/2018 16:59,,2093371,user290,,2658,2,1,,
27943,,"<p>This <a href=""http://www.movable-type.co.uk/scripts/latlong.html"" rel=""noreferrer"">link</a> might be helpful to you, as it details the use of the <a href=""http://en.wikipedia.org/wiki/Haversine_formula"" rel=""noreferrer"">Haversine formula</a> to calculate the distance.</p>

<p>Excerpt:</p>



<blockquote>
  <p>This script [in Javascript] calculates great-circle distances between the two points –
  that is, the shortest distance over the earth’s surface – using the
  ‘Haversine’ formula.</p>
</blockquote>

<pre class=""lang-js prettyprint-override""><code>function getDistanceFromLatLonInKm(lat1,lon1,lat2,lon2) {
  var R = 6371; // Radius of the earth in km
  var dLat = deg2rad(lat2-lat1);  // deg2rad below
  var dLon = deg2rad(lon2-lon1); 
  var a = 
    Math.sin(dLat/2) * Math.sin(dLat/2) +
    Math.cos(deg2rad(lat1)) * Math.cos(deg2rad(lat2)) * 
    Math.sin(dLon/2) * Math.sin(dLon/2)
    ; 
  var c = 2 * Math.atan2(Math.sqrt(a), Math.sqrt(1-a)); 
  var d = R * c; // Distance in km
  return d;
}

function deg2rad(deg) {
  return deg * (Math.PI/180)
}
</code></pre>",,,25,,8/26/2008 12:55:53,,7/31/2014 1:25:14,7/31/2014 1:25:14,Adam Davis,3204551,user1921,,27928,2,1319,,
28240,,"<p>Create an intermediate shim type ""<code>RectangleEx</code>"", and define custom conversions to/from the 3rd-party string types. Whenever you speak to either API, do so through the shim class.</p>

<p>Another way would be to derive a <code>class</code> from either <code>rect</code> or <code>Rectangle</code>, and insert conversions/constructors there.</p>",,,0,,8/26/2008 14:44:41,,10/08/2015 07:40,10/08/2015 07:40,,67579,user2189331,,28212,2,4,,
28837,,"<p>I've recently set up <a href=""http://www.castleproject.org/projects/activerecord/"" rel=""nofollow noreferrer"">ActiveRecord</a> from the Castle Project for an app.  It was pretty easy to get going.  After creating a new app with it, I even used MyGeneration to script out class files for a legacy app that ActiveRecord could use in a pretty short time.  It uses NHibernate to interact with the database, but takes away all the xml mapping that comes with NHibernate.  The nice thing is though, if necessary, you already have NHibernate in your project, you can use its full power if you have some special cases.  I'd suggest taking a look at it.</p>",,,0,,8/26/2008 18:53:01,,9/25/2017 18:51:04,9/25/2017 18:51:04,,6761181,Ryan Anthony,,28768,2,1,,
