id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
7273908,,"<p>CAF (Core Audio Format) is a container audio file format developed by Apple. CAF files can contain audio data of a variety of different formats and, unlike AIFF and WAVE format files, are not limited to a size of 4GB. The format is used by certain Apple products (such as Apple Loops) and is supported on both Mac OS X and iOS platforms.</p>",,,0,,9/1/2011 17:13:14,,9/1/2011 17:37:25,9/1/2011 17:37:25,user577537,,user577537,,,5,0,,
7424751,,"<blockquote>
  <p>The Facebook Hacker Cup is an annual worldwide programming competition where hackers compete against each other for fame, fortune, glory and a shot at the coveted Hacker Cup.</p>
</blockquote>

<p><a href=""http://www.facebook.com/hackercup"" rel=""nofollow"">http://www.facebook.com/hackercup</a></p>",,,0,,9/15/2011 0:59:20,,9/15/2011 2:49:31,9/15/2011 2:49:31,user149341,,user149341,,,5,0,,
7528536,,"<p>The <a href=""http://dash.chumby.com/"" rel=""nofollow"">Sony Dash</a> is a ""personal internet device"" featuring a 7"" touchscreen and wireless connectivity.  Applications can be developed for the device using <a href=""http://www.adobe.com/devnet/devices/flashlite.html"" rel=""nofollow"">Adobe Flash Lite</a>.</p>",,,0,,9/23/2011 11:53:05,,9/23/2011 11:53:05,9/23/2011 11:53:05,user1228,,user1228,,,5,0,,
7926032,,"<p>Provides the classes and interfaces of the JavaTM 2 platform's core logging facilities. The central goal of the logging APIs is to support maintaining and servicing software at customer sites.</p>

<p>The key elements of this package include:
Logger: The main entity on which applications make logging calls. A Logger object is used to log messages for a specific system or application component.
LogRecord: Used to pass logging requests between the logging framework and individual log handlers.</p>

<p>Handler: Exports LogRecord objects to a variety of destinations including memory, output streams, consoles, files, and sockets. A variety of Handler subclasses exist for this purpose. Additional Handlers may be developed by third parties and delivered on top of the core platform.</p>

<p>Level: Defines a set of standard logging levels that can be used to control logging output. Programs can be configured to output logging for some levels while ignoring output for others.</p>

<p>Filter: Provides fine-grained control over what gets logged, beyond the control provided by log levels. The logging APIs support a general-purpose filter mechanism that allows application code to attach arbitrary filters to control logging output.</p>

<p>Formatter: Provides support for formatting LogRecord objects. This package includes two formatters, SimpleFormatter and XMLFormatter, for formatting log records in plain text or XML respectively. As with Handlers, additional Formatters may be developed by third parties.</p>",,,0,,10/28/2011 6:51:57,,10/28/2011 9:25:51,10/28/2011 9:25:51,user177800,,user177800,,,5,0,,
7937341,,"<p>GTK+ is written in C, but has bindings to many other popular programming languages such as C++ (<a href=""/questions/tagged/gtkmm"" class=""post-tag"" title=""show questions tagged 'gtkmm'"" rel=""tag"">gtkmm</a>), Python (<a href=""/questions/tagged/pygtk"" class=""post-tag"" title=""show questions tagged 'pygtk'"" rel=""tag"">pygtk</a>), and C# among others. GTK+ is licensed under the GNU LGPL 2.1, allowing development of both free and proprietary software with GTK+ without any license fees or royalties.</p>

<p>""GTK"" stands for <em>GIMP Tool Kit</em>; it was originally developed to serve as the widget set for The GIMP, the GNU Image Manipulation Program. In the intervening years its usage has expanded greatly.</p>

<p>The latest version is GTK+ 3, released in January, 2011.</p>

<p>Reference documentation: <a href=""http://library.gnome.org/devel/gtk3/stable/"" rel=""nofollow"">http://library.gnome.org/devel/gtk3/stable/</a></p>",,,0,,10/29/2011 6:22:14,,10/29/2011 8:49:01,10/29/2011 8:49:01,user266647,,user266647,,,5,0,,
8095719,,"<p>The SDK is written for C++, C# and VB. Mainly, the <strong>Suprema</strong>´s BioMini allows enrolling fingerprint and the subsequent identification of that fingerprint using the biometric device. The complete documented SDK is on the <strong>BioStar Reference Manual</strong>. This software is proprietary.  </p>",,,0,,11/11/2011 14:56:45,,11/11/2011 14:58:20,11/11/2011 14:58:20,user935375,,user935375,,,5,0,,
8732455,,"<p>Pascal's triangle - is a triangular array of <a href=""https://stackoverflow.com/tags/binomial-coefficients/info"">binomial coefficients</a> where the elements of the first row and column are equal to one, and all other elements are the sum of the previous element in the row and column.</p>
<pre><code>T[i][j] = T[i][j-1] + T[i-1][j];
</code></pre>
<p>Example:</p>
<pre><code> 1  1  1  1  1  1  1  1  1 
 1  2  3  4  5  6  7  8 
 1  3  6 10 15 21 28 
 1  4 10 20 35 56 
 1  5 15 35 70 
 1  6 21 56 
 1  7 28 
 1  8 
 1 
</code></pre>
<p>Iterative method of filling an array:</p>
<pre class=""lang-java prettyprint-override""><code>int n = 9;
// an array of 'n' rows
int[][] arr = new int[n][];
// iterate over the rows of the array
for (int i = 0; i &lt; n; i++) {
    // a row of 'n-i' elements
    arr[i] = new int[n - i];
    // iterate over the elements of the row
    for (int j = 0; j &lt; n - i; j++) {
        if (i == 0 || j == 0) {
            // elements of the first row
            // and column are equal to one
            arr[i][j] = 1;
        } else {
            // all other elements are the sum of the
            // previous element in the row and column
            arr[i][j] = arr[i][j - 1] + arr[i - 1][j];
        }
    }
}
</code></pre>",,,0,,1/4/2012 19:04:03,,2/16/2021 8:59:53,2/16/2021 8:59:53,user14940971,,user14940971,,,5,0,,
8782419,,"<p>A property declaration begins with the keyword <code>@property</code>. You can decorate a property with attributes by using the form <code>@property(attribute [, attribute2, ...])</code>.</p>

<p>You use the <code>@synthesize</code> directive to tell the compiler that it should synthesize the setter and/or getter methods for a property if you do not supply them within the <code>@implementation</code> block. The <code>@synthesize</code> directive also synthesizes an appropriate instance variable if it is not otherwise declared.</p>

<p>Declared properties provide a useful simplification of the usual requirement to explicitly declare all accessor methods, in the following ways (excerpt from Apple documentation on <a href=""http://developer.apple.com/library/mac/#documentation/Cocoa/Conceptual/ObjectiveC/Chapters/ocProperties.html"" rel=""nofollow"">Declared Properties</a>):</p>

<blockquote>
  <ul>
  <li>The property declaration provides a clear, explicit specification of how the accessor methods behave.</li>
  <li>The compiler can synthesize accessor methods for you, according to the specification you provide in the declaration.</li>
  <li>Properties are represented syntactically as identifiers and are scoped, so the compiler can detect use of undeclared properties.</li>
  </ul>
</blockquote>

<p>Questions relating to the proper use of <code>@property</code> declarations, <code>@synthesize</code>, and the use of dot notation to assign values to these properties (<code>object.propertyName = propertyValue;</code>) should use this tag.</p>

<p>Further reading:</p>

<ol>
<li><a href=""http://developer.apple.com/library/mac/#documentation/Cocoa/Conceptual/ObjectiveC/Chapters/ocProperties.html"" rel=""nofollow"">The Objective-C Programming Language: Declared Properties</a></li>
</ol>",,,0,,1/8/2012 23:38:04,,1/9/2012 1:12:01,1/9/2012 1:12:01,user244343,,user244343,,,5,0,,
9280896,,"<p>The open source Moai SDK enables game developers to focus on great gameplay and content, code in the easy-to-use Lua scripting language they already know, use ready-to-roll libraries for animation and physics, and avoid rewriting game code for different devices.</p>

<p>More information at <a href=""http://getmoai.com"" rel=""nofollow"">http://getmoai.com</a></p>",,,0,,2/14/2012 16:55:57,,2/14/2012 22:57:05,2/14/2012 22:57:05,user805687,,user805687,,,5,0,,
9328209,,"<p>Gtk2Hs is a GUI library for Haskell based on Gtk+. Gtk+ is an extensive and mature multi-platform toolkit for creating graphical user interfaces.</p>

<p>Gtk2Hs features:</p>

<ul>
<li>Automatic memory management.</li>
<li>Nearly complete coverage of the Gtk+ API.</li>
<li>Unicode support.</li>
<li>Extensive reference documentation.</li>
<li>Support for Linux, Windows, MacOS X and Unix platforms.</li>
<li>Support for several related GtK+ and Gnome modules:
<ul>
<li>the Glade visual user interface builder.</li>
<li>the cairo vector graphics library.</li>
<li>rendering of SVG images using cairo (via librsvg)</li>
<li>the Gtk+ OpenGL extension.</li>
<li>GConf for storing application preferences.</li>
<li>SourceView, an editor widget with syntax highlighting.</li>
<li>the Mozilla browser rendering engine in a Gtk+ widget</li>
</ul></li>
<li>An implementation of the Graphics.SOE API.</li>
</ul>

<p>Gtk+ and Gtk2Hs are Free software liscenced under the GNU LGPL.</p>",,,0,,2/17/2012 12:28:48,,2/17/2012 13:58:00,2/17/2012 13:58:00,user266647,,user266647,,,5,0,,
9751012,,<p>The ri command can be used to view Ruby documentation generated with RDoc.</p>,,,0,,3/17/2012 15:03:43,,3/18/2012 9:44:28,3/18/2012 9:44:28,user522860,,user522860,,,5,0,,
9861409,,"<p>Internal Lotus Notes formula language, used for following purposes:</p>

<ol>
<li>Database replication control (what should be replicated)</li>
<li>Computed field formula calculation</li>
<li>Editable field default value calculation, input translation and input validation actions</li>
<li>Form/View/Page/etc property (window title, ) calculation</li>
</ol>

<p>And much more.</p>

<p>It was the first language implemented for Lotus Notes by Lotus Software Company (now belongs to IBM Corporation). LotusScript was the second language, with richer functionality. But for some purposes there is only lotus formula available. For instance, calculating text for window title.</p>",,,0,,3/25/2012 15:36:34,,3/25/2012 19:14:33,3/25/2012 19:14:33,user784540,,user784540,,,5,0,,
10441232,,"<p>CHICKEN is a compiler for the Scheme programming language. CHICKEN produces portable, efficient C, supports almost all of the R5RS Scheme language standard, and includes many enhancements and extensions. CHICKEN runs on Linux, MacOS X, Windows, and many Unix flavours.</p>",,,0,,5/4/2012 0:37:46,,5/4/2012 3:02:14,5/4/2012 3:02:14,user849425,,user849425,,,5,0,,
10672963,,"<p>FluentMigrator is a migration framework that let's you easily create migrations that fit very nicely into an automated deployment scenario.</p>

<p>The framework allows for forwards and backwards migration using a Fluent API that makes it easy to chain together updates for a database schema.</p>

<p>Additionally Fluent Migrator exposes several Runners to let you run the migrations, including nAnt, MSBuild or Rake (using the Albacore tasks which extends the built-in tasks for Rake)</p>

<p><a href=""https://github.com/schambers/fluentmigrator/wiki"" rel=""nofollow"">Read more about FluentMigrator</a></p>",,,0,,5/20/2012 11:21:00,,5/20/2012 12:42:49,5/20/2012 12:42:49,user191152,,user191152,,,5,0,,
10842478,,"<p>Current Location refers to programmatically identifying the GPS location of a device, such as an iPhone app requesting information about its current location to display in a map or find nearby places, for example.</p>

<h3>See also:</h3>

<ul>
<li><a href=""/questions/tagged/geolocation"" class=""post-tag"" title=""show questions tagged &#39;geolocation&#39;"" rel=""tag"">geolocation</a></li>
</ul>",,,0,,5/31/2012 23:10:50,,5/30/2016 4:20:30,5/30/2016 4:20:30,user6339740,,user6339740,,,5,0,,
10971294,,"<p>The goal is to achieve an user experience like page flipping. The whole currently <code>visible area</code> will be pushed outside the screen until it snaps to the next frame - perfectly aligned after the end of the last frame.<br>
It is not possible to center the <code>Scroll-View</code> content between two ""pages"". When the user release the touch or click gesture the content will scroll either to the previous or the next page.<br>
One thing to mention is that a <code>Scroll-View</code> can have paging enabled in one direction or both (<code>horizontal</code> and <code>vertical</code>).</p>",,,0,,6/10/2012 18:34:37,,6/10/2012 19:01:22,6/10/2012 19:01:22,user207616,,user207616,,,5,0,,
10996190,,"<p>An email attachment is a computer file sent along with an email message. One or more files can be attached to any email message, and be sent along with it to the recipient. This is typically used as a simple method to share documents and images. A paper clip image is the standard image for an attachment in an email client.</p>",,,0,,6/12/2012 11:57:46,,6/12/2012 12:33:29,6/12/2012 12:33:29,user207616,,user207616,,,5,0,,
11096024,,"<p>WebKitGTK+ is the version of the <a href=""http://www.webkit.org/"" rel=""nofollow"">WebKit</a> open-source web engine that uses GTK+ as its user-facing front-end. It's a powerful system with a rich array of functionality.</p>

<ul>
<li><a href=""https://live.gnome.org/WebKitGtk"" rel=""nofollow"">Official site</a></li>
<li><a href=""https://live.gnome.org/action/edit/WebKitGtk/ProgrammingGuide"" rel=""nofollow"">Programmers Guide</a></li>
<li><a href=""http://trac.webkit.org/wiki/ApplicationsGtk"" rel=""nofollow"">GTK+ applications using WebKit</a></li>
</ul>",,,0,,6/19/2012 7:09:44,,6/19/2012 9:20:19,6/19/2012 9:20:19,user207616,,user207616,,,5,0,,
11473498,,<p>This tag should be used for any questions dealing specifically with negative numbers.</p>,,,0,,7/13/2012 15:24:59,,10/25/2013 0:06:09,10/25/2013 0:06:09,user2555451,,user2555451,,,5,0,,
11560009,,<p>Use this tag for any questions related to date comparison.</p>,,,0,,7/19/2012 11:35:42,,10/26/2013 21:42:16,10/26/2013 21:42:16,user2555451,,user2555451,,,5,0,,
11601767,,"<p><a href=""http://www.altera.com/products/software/quartus-ii/subscription-edition/qsys/systems/qts-systems-console.html"" rel=""nofollow"">System Console</a> is a flexible system-level debug tool that helps designers quickly and efficiently debug their design while the design is running at full speed in an FPGA. System Console enables designers to send read and write system-level transactions into their Qsys system to help isolate and identify problems. It also provides a quick and easy way to check system clocks and monitor reset states, which can be particularly helpful during board bring-up. In addition, System Console allows designers to create their own custom verification or demonstration tool using graphical elements, such as buttons, dials, and graphs, to represent many system-level transactions and monitor the processing of data.</p>",,,0,,7/22/2012 15:57:48,,7/22/2012 16:13:02,7/22/2012 16:13:02,user405725,,user405725,,,5,0,,
11612765,,"<p>Protocols declare methods that can be implemented by any class. Protocols are useful in at least three situations:</p>

<ul>
<li>To declare methods that others are expected to implement</li>
<li>To declare the <strong>interface</strong> to an object while concealing its class</li>
<li>To capture similarities among classes that are not hierarchically related</li>
</ul>

<p>Protocols can be made optional specifically, otherwise the implementation is required for compiling successfully.</p>

<p><a href=""https://developer.apple.com/library/mac/#documentation/Cocoa/Conceptual/ObjectiveC/Chapters/ocProtocols.html"" rel=""nofollow"">Developer Documentation</a> for further information and usage</p>",,,0,,7/23/2012 12:42:15,,7/23/2012 13:00:13,7/23/2012 13:00:13,user207616,,user207616,,,5,0,,
11725780,,"<p>Viewhelpers are a part of Fluid. Fluid is a templating engine used primarily by <a href=""https://typo3.org"" rel=""nofollow noreferrer"">TYPO3</a> and <a href=""https://www.neos.io/"" rel=""nofollow noreferrer"">Neos</a>. </p>

<p>ViewHelpers are special classes which build on base classes provided by Fluid. These classes can then be imported and used as part of the Fluid language. </p>

<p>More information:</p>

<ul>
<li><a href=""https://github.com/TYPO3/Fluid/blob/master/doc/FLUID_VIEWHELPERS.md"" rel=""nofollow noreferrer"">ViewHelpers</a></li>
<li><a href=""https://github.com/TYPO3/Fluid"" rel=""nofollow noreferrer"">Fluid</a></li>
</ul>",,,0,,7/30/2012 16:38:05,,2/5/2019 15:54:33,2/5/2019 15:54:33,user9073987,,user9073987,,,5,0,,
11864520,,"<p>""Adobe® InDesign® CS6 Server software delivers a robust and scalable engine that leverages the design, layout, and typographical capabilities of Adobe InDesign CS6 software to enable you to programmatically create engaging automated documents.""</p>

<p><a href=""http://www.adobe.com/si/products/indesignserver.html"" rel=""nofollow"">Source</a></p>",,,0,,8/8/2012 12:27:04,,8/8/2012 14:48:42,8/8/2012 14:48:42,user1228,,user1228,,,5,0,,
11982176,,"<blockquote>
  <p>Jaql is a query language designed for Javascript Object Notation (JSON), a data format that has become popular because of its simplicity and modeling flexibility. Jaql is primarily used to analyze large-scale semi-structured data. Core features include user extensibility and parallelism. In addition to modeling semi-structured data, JSON simplifies extensibility. Hadoop's Map-Reduce is used for parallelism.</p>
</blockquote>

<p><a href=""https://code.google.com/p/jaql/"" rel=""nofollow"">https://code.google.com/p/jaql/</a></p>",,,0,,8/16/2012 7:00:34,,8/16/2012 7:19:24,8/16/2012 7:19:24,user647772,,user647772,,,5,0,,
12043469,,"<p>JSLint is a ""code quality"" tool for Javascript developed by Douglas Crockford, a well-known developer also responsible for JSON, JSMin, ADSafe and parts of YUI. JSLint is parallel to C's lint.</p>",,,0,,8/20/2012 18:59:29,,8/20/2012 19:05:50,8/20/2012 19:05:50,user207616,,user207616,,,5,0,,
12044886,,"<p>From <a href=""http://librocket.com/"" rel=""nofollow"">libRocket.com</a>:</p>

<blockquote>
  <p>libRocket is the C++ user interface middleware package based on the
  HTML and CSS standards. It is designed as a complete solution for any
  project's interface needs.
  libRocket uses the time-tested open standards XHTML1.0 and CSS2.0
  (while borrowing features from HTML5 and CSS3), and extends them with
  features suited towards real-time applications. Because of this, you
  don't have to learn a whole new proprietary technology like other
  packages in this middleware space.</p>
</blockquote>",,,0,,8/20/2012 20:47:25,,8/20/2012 21:06:36,8/20/2012 21:06:36,user195488,,user195488,,,5,0,,
12094967,,"<h1>The Jelix Framework</h1>

<h2>A professional framework</h2>

<p>Jelix offers modern solutions for your web site and application projects:</p>

<ul>
<li>An architecture in reusable modules: capitalize on your development</li>
<li>An MVC logic and a structured organization of files for easy maintenance</li>
<li>Plugins to extend jelix components</li>
<li>Many simple APIs</li>
<li>A performance core for exigent web sites</li>
</ul>

<h2>Fast and easy to develop</h2>

<p>Jelix offers components and tools to develop faster:</p>

<ul>
<li>generic CRUD controller, module of administration interface, dedicated views to (X)HTML, ATOM, RSS, ZIP, PDF, RDF, XUL...</li>
<li>Scripts for CLI to generate code</li>
<li>Debug bar to ease debugging.</li>
</ul>

<h2>Features</h2>

<p>The framework provides several components: an ORM, a form system, a template engine, an event system, an authentication, a rights management...</p>

<p>Without forgetting the multi-language and management of graphic themes.</p>

<p>Easily develop your Web services, whether REST-Full, SOAP, xml-rpc, ajax etc.</p>

<h2>Quality and Strength</h2>

<p>A robustness at all levels:</p>

<ul>
<li>Security first : in forms, authentication...</li>
<li>An advanced errors management, and following used protocols</li>
<li>Thousand unit tests on Jelix components</li>
<li>PHPUnit or Simpletest integration for your own tests</li>
</ul>

<h2>Deployment</h2>

<p>A quick and easy deployment thanks to the installation and update system of Jelix.</p>

<p>Some optimized éditions of Jelix, ""Optimized"" or ""Gold"", bring you high performance in your production environments.</p>

<p>Do you release your application to wide audience? Configure the wizard of jelix, and your application is installed and ready to use in few clicks</p>",,,0,,8/23/2012 15:19:36,,8/23/2012 16:06:16,8/23/2012 16:06:16,user1593705,,user1593705,,,5,0,,
12132267,,"<p>From <a href=""http://www.emacswiki.org/CuaMode"" rel=""nofollow"">EmacsWiki: Cua Mode</a>:</p>

<blockquote>
  <p>Cua-mode allows one to use ‘C-v’, ‘C-c’, and ‘C-x’ to paste, copy, and cut the region. Since this conflicts with very important keybindings in Emacs, these CUA bindings are only active when the mark is active. The package does a whole lot more, too: ‘C-z’ to undo, Shift-movement to select, and it includes support for rectangular regions (‘C-RET’ and arrow keys instead of using the <code>C-x r …’ keys) and registers (instead of using the register commands), and it uses</code>’ and `S-’ to indent and outdent the region. As you can see, it is very powerful!</p>
</blockquote>",,,0,,8/26/2012 17:21:01,,8/26/2012 17:21:01,8/26/2012 17:21:01,user166390,,user166390,,,5,0,,
12158070,,"<p>Use this tag for questions dealing with already sorted collections (i.e. reordering them, adding elements to them while still preserving the order, etc.).</p>",,,0,,8/28/2012 11:14:02,,10/26/2013 17:31:47,10/26/2013 17:31:47,user2555451,,user2555451,,,5,0,,
12958318,,"<p>You can find more information about it here: <a href=""http://cedet.sourceforge.net/ede.shtml"" rel=""nofollow"">http://cedet.sourceforge.net/ede.shtml</a> It is included in the Emacs distribution since version 23.</p>",,,0,,10/18/2012 15:33:34,,10/18/2012 15:36:56,10/18/2012 15:36:56,user797257,,user797257,,,5,0,,
13615300,,"<p><a href=""http://en.wikipedia.org/wiki/Electric_Fence"" rel=""nofollow"">Electric Fence (or eFence)</a> is a memory debugger written by Bruce Perens. It consists of a library which programmers can link into their code to override the C standard library memory management functions. eFence triggers a program crash when the memory error occurs, so a debugger can be used to inspect the code that caused the error.</p>",,,0,,11/28/2012 22:11:13,,11/28/2012 22:11:13,11/28/2012 22:11:13,user529758,,user529758,,,5,0,,
13826179,,"<p><a href=""http://en.wikipedia.org/wiki/Drive_mapping"" rel=""nofollow"">From wikipedia</a>:</p>

<p>Drive mapping is how Microsoft Windows and OS/2 associate a local drive letter (A through Z) with a shared storage area to another computer over a network. </p>",,,0,,12/11/2012 18:24:01,,12/11/2012 18:24:01,12/11/2012 18:24:01,user166390,,user166390,,,5,0,,
14047264,,"<p>From <a href=""http://code.google.com/p/anymote-protocol/"" rel=""nofollow"">Anymote Protocol</a>:</p>

<p>The Anymote Protocol is a messaging protocol that applications on a remote device use to communicate with Google TV. This protocol allows developers to write applications that enable mobile phones, tablets, or other devices to interact with Google TV. You can write applications to enable handheld devices to act either as fully-fledged remote TV controllers or to have some part of an application connect to Google TV. For example, you might build an application that runs on a mobile phone, but has the ability to switch to the TV to display a web page.</p>",,,0,,12/26/2012 22:52:50,,12/26/2012 22:52:50,12/26/2012 22:52:50,user166390,,user166390,,,5,0,,
14058700,,"<p>For more information, visit <a href=""http://appixia.com"" rel=""nofollow"">appixia.com</a></p>",,,0,,12/27/2012 17:29:28,,12/27/2012 17:29:28,12/27/2012 17:29:28,user1228,,user1228,,,5,0,,
